dataIndex,simulationTime,jumpIndex,controllerValue;parent=N8;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@49f0b463;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N0;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@529a9b7a;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N4;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@34bfd2e6;<java-class>java.lang.Double</java-class>,controllerValue;parent=N0;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@529a9b7a;<java-class>java.lang.Double</java-class>,stateValue;parent=N5;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@188aa16e;<java-class>java.lang.Double</java-class>,stateValue;parent=N9;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@69383efc;<java-class>java.lang.Double</java-class>,controllerValue;parent=N9;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@69383efc;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N7;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@124495ac;<java-class>java.lang.Double</java-class>,controllerValue;parent=N1;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@5ebad96e;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N6;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@1fa88054;<java-class>java.lang.Double</java-class>,controllerValue;parent=N5;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@188aa16e;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N3;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@2f1c7c30;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N14;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@798b7c2a;<java-class>java.lang.Double</java-class>,controllerValue;parent=N6;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@1fa88054;<java-class>java.lang.Double</java-class>,controllerValue;parent=N4;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@34bfd2e6;<java-class>java.lang.Double</java-class>,stateValue;parent=N6;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@1fa88054;<java-class>java.lang.Double</java-class>,stateValue;parent=N2;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@784c879c;<java-class>java.lang.Double</java-class>,stateValue;parent=N10;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@1b8a7009;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N1;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@5ebad96e;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N13;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@14863b73;<java-class>java.lang.Double</java-class>,stateValue;parent=N14;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@798b7c2a;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N2;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@784c879c;<java-class>java.lang.Double</java-class>,stateValue;parent=N4;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@34bfd2e6;<java-class>java.lang.Double</java-class>,controllerValue;parent=N13;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@14863b73;<java-class>java.lang.Double</java-class>,stateValue;parent=N1;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@5ebad96e;<java-class>java.lang.Double</java-class>,stateValue;parent=N0;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@529a9b7a;<java-class>java.lang.Double</java-class>,stateValue;parent=N13;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@14863b73;<java-class>java.lang.Double</java-class>,stateValue;parent=N8;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@49f0b463;<java-class>java.lang.Double</java-class>,controllerValue;parent=N10;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@1b8a7009;<java-class>java.lang.Double</java-class>,controllerValue;parent=N12;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@63e51dcf;<java-class>java.lang.Double</java-class>,controllerValue;parent=N3;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@2f1c7c30;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N9;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@69383efc;<java-class>java.lang.Double</java-class>,stateValue;parent=N3;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@2f1c7c30;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N10;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@1b8a7009;<java-class>java.lang.Double</java-class>,stateValue;parent=N7;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@124495ac;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N5;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@188aa16e;<java-class>java.lang.Double</java-class>,controllerValue;parent=N7;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@124495ac;<java-class>java.lang.Double</java-class>,stateValue;parent=N11;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@51348ce2;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N11;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@51348ce2;<java-class>java.lang.Double</java-class>,controllerValue;parent=N14;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@798b7c2a;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N12;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@63e51dcf;<java-class>java.lang.Double</java-class>,stateValue;parent=N12;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@63e51dcf;<java-class>java.lang.Double</java-class>,controllerValue;parent=N11;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@51348ce2;<java-class>java.lang.Double</java-class>,communicationTimer;parent=N8;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@49f0b463;<java-class>java.lang.Double</java-class>,controllerValue;parent=N2;parentID=edu.ucsc.cross.hse.model.consensus.async.AgentState@784c879c;<java-class>java.lang.Double</java-class>
636,19.442239160839403,252,3.43343774678935E-5,0.765317544806667,1.4182674654646734,2.209593896729499E-5,-0.009569061905188816,-0.009824032927375928,-6.137782997749485E-5,1.071550333185553,-4.782535823062341E-5,0.04210882873199797,-1.9559312069754257E-4,0.007899452646757565,0.7657874791915016,-1.0396415539544266E-4,-2.521906145981079E-4,-0.009833689653187136,-0.008953150066761431,-0.009994351299199589,0.4117035720102118,0.564366864283564,-0.00981061371232876,0.950816632516762,-0.00928105808819113,8.167848470974573E-5,-0.00959594032795713,-0.009831299365252013,-0.009970166421897924,-0.009845981444411407,-1.0333557010921284E-6,4.374294420583791E-5,-1.6699193372206808E-4,0.6226658207894129,-0.009376514713144934,0.6490875320602383,-0.009828588048768903,0.2312537191734687,-3.8049465687502515E-6,-0.010007989603885077,0.3943381802734611,6.477397067869359E-5,0.2652877880144737,-0.009981310806087744,-1.622234237528327E-5,1.3332005057636596,-2.142944452024403E-4
637,19.442239160839403,252,3.43343774678935E-5,0.765307554796678,1.4182574754546844,2.209593896729499E-5,-0.009569063859166047,-0.009824033540541063,-6.137782997749485E-5,1.071540343175564,-4.782535823062341E-5,0.042098838722008945,-1.9559312069754257E-4,0.00788946263676854,0.7657774891815126,-1.0396415539544266E-4,-2.521906145981079E-4,-0.009833690691790086,-0.00895315220756508,-0.009994351309522823,0.41169358200022277,0.564356874273575,-0.009810613065236146,0.9508066425067729,-0.009281060607577888,8.167848470974573E-5,-0.009595940805732936,-0.009831299144513361,-0.009970165605929046,-0.009845981101410634,-1.0333557010921284E-6,4.374294420583791E-5,-1.6699193372206808E-4,0.6226558307794239,-0.00937651638139602,0.6490775420502493,-0.009828588086780358,0.23124372916347968,-3.8049465687502515E-6,-0.01000798976594644,0.3943281902634721,6.477397067869359E-5,0.2652777980044847,-0.009981310369095294,-1.622234237528327E-5,1.3331905157536705,-2.142944452024403E-4
638,19.45013126873151,252,3.43343774678935E-5,0.7574154469045719,1.4103653675625782,2.209593896729499E-5,-0.009570607501177546,-0.009824517940997429,-6.137782997749485E-5,1.0636482352834578,-4.782535823062341E-5,0.03420673082990281,-1.9559312069754257E-4,-2.6452553375994926E-6,0.7578853812894064,-1.0396415539544266E-4,-2.521906145981079E-4,-0.009834511188121378,-0.008954843442447296,-0.009994359464877506,0.4038014741081166,0.5564647663814688,-0.00981010186207095,0.9429145346146668,-0.009283050923117674,8.167848470974573E-5,-0.00959631824862007,-0.009831124760979054,-0.009969520990515252,-0.009845710130799249,-1.0333557010921284E-6,4.374294420583791E-5,-1.6699193372206808E-4,0.6147637228873177,-0.009377834299754065,0.6411854341581431,-0.009828618115829203,0.22335162127137353,-3.8049465687502515E-6,-0.01000811779442273,0.38643608237136595,6.477397067869359E-5,0.25738569011237855,-0.009980965145060102,-1.622234237528327E-5,1.3252984078615644,-2.142944452024403E-4
639,19.45013126873151,253,3.43343774678935E-5,0.7574154469045719,1.4103653675625782,2.209593896729499E-5,-0.009570607501177546,-0.009824517940997429,-6.137782997749485E-5,1.0636482352834578,-4.782535823062341E-5,0.03420673082990281,-1.9559312069754257E-4,0.9090438098654222,0.7578853812894064,-1.0396415539544266E-4,-2.521906145981079E-4,-0.009834511188121378,-0.008954843442447296,-0.009994359464877506,0.4038014741081166,0.5564647663814688,-0.00981010186207095,0.9429145346146668,-0.009283050923117674,8.167848470974573E-5,-0.00959631824862007,-0.009831124760979054,-0.009969520990515252,-0.009845710130799249,-1.0333557010921284E-6,4.374294420583791E-5,-1.4907099423743867E-4,0.6147637228873177,-0.009377834299754065,0.6411854341581431,-0.009828618115829203,0.22335162127137353,-3.8049465687502515E-6,-0.01000811779442273,0.38643608237136595,6.477397067869359E-5,0.25738569011237855,-0.009980965145060102,-1.622234237528327E-5,1.3252984078615644,-2.142944452024403E-4
640,19.4843470529473,253,3.43343774678935E-5,0.7231996626887877,1.376149583346794,2.209593896729499E-5,-0.009577299873189426,-0.009826618031583573,-6.137782997749485E-5,1.0294324510676736,-4.782535823062341E-5,-9.053385881364374E-6,-1.9559312069754257E-4,0.874828025649638,0.7236695970736222,-1.0396415539544266E-4,-2.521906145981079E-4,-0.009838068403228564,-0.008962175694942983,-0.00999439482195319,0.3695856898923324,0.5222489821656846,-0.009807885569867409,0.9086987503988826,-0.009291679822768009,8.167848470974573E-5,-0.009597954630757332,-0.009830368731099307,-0.009966726297107351,-0.009844535353148625,-1.0333557010921284E-6,4.374294420583791E-5,-1.4907099423743867E-4,0.5805479386715335,-0.009382934880725724,0.6069696499423589,-0.009828748305059951,0.18913583705558934,-3.8049465687502515E-6,-0.010008672854588918,0.35222029815558176,6.477397067869359E-5,0.22316990589659436,-0.00997946844592019,-1.622234237528327E-5,1.2910826236457802,-2.142944452024403E-4
641,19.4843470529473,254,3.43343774678935E-5,0.7231996626887877,1.376149583346794,2.209593896729499E-5,-0.009577299873189426,-0.009826618031583573,-6.137782997749485E-5,1.0294324510676736,-4.782535823062341E-5,1.171551301800081,-1.9559312069754257E-4,0.874828025649638,0.7236695970736222,8.559444745653496E-7,-2.521906145981079E-4,-0.009838068403228564,-0.008962175694942983,-0.00999439482195319,0.3695856898923324,0.5222489821656846,-0.009807885569867409,0.9086987503988826,-0.009291679822768009,8.167848470974573E-5,-0.009597954630757332,-0.009830368731099307,-0.009966726297107351,-0.009844535353148625,-1.0333557010921284E-6,4.374294420583791E-5,-1.4907099423743867E-4,0.5805479386715335,-0.009382934880725724,0.6069696499423589,-0.009828748305059951,0.18913583705558934,-3.8049465687502515E-6,-0.010008672854588918,0.35222029815558176,6.477397067869359E-5,0.22316990589659436,-0.00997946844592019,-1.622234237528327E-5,1.2910826236457802,-2.142944452024403E-4
642,19.4843470529473,254,3.43343774678935E-5,0.7231896726787986,1.376139593336805,2.209593896729499E-5,-0.009577301827166656,-0.009826618644748708,-6.137782997749485E-5,1.0294224610576845,-4.782535823062341E-5,1.171541311790092,-1.9559312069754257E-4,0.874818035639649,0.7236596070636332,8.559444745653496E-7,-2.521906145981079E-4,-0.00983806839467767,-0.008962177835746632,-0.009994394832276423,0.3695756998823434,0.5222389921556956,-0.009807884922774795,0.9086887603888936,-0.009291682342154767,8.167848470974573E-5,-0.009597955108533139,-0.009830368510360656,-0.009966725481138474,-0.009844535010147851,-1.0333557010921284E-6,4.374294420583791E-5,-1.4907099423743867E-4,0.5805379486615445,-0.009382936369946445,0.6069596599323699,-0.009828748343071406,0.18912584704560031,-3.8049465687502515E-6,-0.010008673016650281,0.35221030814559273,6.477397067869359E-5,0.22315991588660533,-0.00997946800892774,-1.622234237528327E-5,1.2910726336357912,-2.142944452024403E-4
643,19.6734779220782,254,3.43343774678935E-5,0.5340588035479289,1.1870087242059353,2.209593896729499E-5,-0.009614294524080209,-0.009838227087077725,-6.137782997749485E-5,0.8402915919268148,-4.782535823062341E-5,0.9824104426592222,-1.9559312069754257E-4,0.6856871665087793,0.5345287379327635,8.559444745653496E-7,-2.521906145981079E-4,-0.009837906509155279,-0.009002707530417672,-0.009994590271738275,0.18044483075147366,0.33310812302482584,-0.009795634165403282,0.7195578912580238,-0.00933937937228036,8.167848470974573E-5,-0.00960700036010179,-0.00982618948621952,-0.009951277558336021,-0.009838041319496284,-1.0333557010921284E-6,4.374294420583791E-5,-1.4907099423743867E-4,0.3914070795306748,-0.009411130296648763,0.41782879080150015,-0.009829467975922952,-5.022085269409406E-6,-3.8049465687502515E-6,-0.010011741162363063,0.163079439014723,6.477397067869359E-5,0.03402904675573559,-0.009971194867871735,-1.622234237528327E-5,1.1019417645049214,-2.142944452024403E-4
644,19.6734779220782,255,3.43343774678935E-5,0.5340588035479289,1.1870087242059353,2.209593896729499E-5,-0.009614294524080209,-0.009838227087077725,-6.137782997749485E-5,0.8402915919268148,-4.782535823062341E-5,0.9824104426592222,-1.3163563107534398E-4,0.6856871665087793,0.5345287379327635,8.559444745653496E-7,-2.521906145981079E-4,-0.009837906509155279,-0.009002707530417672,-0.009994590271738275,0.18044483075147366,0.33310812302482584,-0.009795634165403282,0.7195578912580238,-0.00933937937228036,8.167848470974573E-5,-0.00960700036010179,-0.00982618948621952,-0.009951277558336021,-0.009838041319496284,-1.0333557010921284E-6,4.374294420583791E-5,-1.4907099423743867E-4,0.3914070795306748,-0.009411130296648763,0.41782879080150015,-0.009829467975922952,0.9409217824612031,-3.8049465687502515E-6,-0.010011741162363063,0.163079439014723,6.477397067869359E-5,0.03402904675573559,-0.009971194867871735,-1.622234237528327E-5,1.1019417645049214,-2.142944452024403E-4
645,19.6734779220782,255,3.43343774678935E-5,0.5340488135379399,1.1869987341959463,2.209593896729499E-5,-0.009614295839121477,-0.00983822770024286,-6.137782997749485E-5,0.8402816019168258,-4.782535823062341E-5,0.9824004526492331,-1.3163563107534398E-4,0.6856771764987902,0.5345187479227744,8.559444745653496E-7,-2.521906145981079E-4,-0.009837906500604385,-0.009002709671221321,-0.009994590282061509,0.18043484074148464,0.3330981330148368,-0.009795633518310668,0.7195479012480348,-0.009339381891667118,8.167848470974573E-5,-0.009607000837877596,-0.009826189265480869,-0.009951276742367144,-0.00983804097649551,-1.0333557010921284E-6,4.374294420583791E-5,-1.4907099423743867E-4,0.39139708952068575,-0.009411131785869484,0.4178188007915111,-0.009829468013934407,0.940911792451214,-3.8049465687502515E-6,-0.010011741324424426,0.16306944900473397,6.477397067869359E-5,0.03401905674574657,-0.009971194430879286,-1.622234237528327E-5,1.1019317744949324,-2.142944452024403E-4
